country,fulfill via,shipment mode,scheduled delivery date,delivered to client date,vendor,dosage form,manufacturing site,line item value,weight (kilograms),delivered late
Nigeria,From RDC,Air Charter,2013-05-31,2013-05-28,SCMS from RDC,Tablet,"Aurobindo Unit III, India",152764.92,7733,False
Zambia,From RDC,Truck,2013-07-18,2013-07-23,SCMS from RDC,Tablet - FDC,Mylan (formerly Matrix) Nashik,2283720.48,19962,True
Uganda,From RDC,Air,2013-07-31,2013-07-23,SCMS from RDC,Tablet - FDC,Hetero Unit III Hyderabad IN,377983.6,4811,False
Uganda,From RDC,Truck,2013-07-31,2013-08-26,SCMS from RDC,Tablet - FDC,Hetero Unit III Hyderabad IN,363580.42,See DN-3237 (ID#:83700),True
Nigeria,From RDC,Air Charter,2013-07-22,2013-07-23,SCMS from RDC,Chewable/dispersible tablet - FDC,"Cipla, Goa, India",6418.5,165,True
Côte d'Ivoire,From RDC,Truck,2013-10-31,2013-07-23,SCMS from RDC,Tablet,Mylan (formerly Matrix) Nashik,10730.24,167,False
"Congo, DRC",From RDC,Air,2013-08-28,2014-02-08,SCMS from RDC,Tablet - FDC,Mylan (formerly Matrix) Nashik,6608.0,See DN-3269 (ID#:83711),True
Uganda,From RDC,Truck,2013-08-06,2013-08-22,SCMS from RDC,Tablet - FDC,Hetero Unit III Hyderabad IN,316631.0,3984,True
Zimbabwe,From RDC,Truck,2013-09-20,2013-09-20,SCMS from RDC,Tablet - FDC,Hetero Unit III Hyderabad IN,627833.6,7831,False
Côte d'Ivoire,From RDC,Truck,2013-09-30,2013-08-28,SCMS from RDC,Chewable/dispersible tablet - FDC,Mylan (formerly Matrix) Nashik,29564.0,415,False
Zambia,From RDC,Truck,2013-10-22,2013-10-22,SCMS from RDC,Tablet,"Cipla, Goa, India",6773.22,2764,False
Zambia,From RDC,Truck,2013-10-22,2013-10-22,SCMS from RDC,Tablet - FDC,Mylan (formerly Matrix) Nashik,198017.7,2004,False
Zambia,From RDC,Truck,2013-09-16,2013-09-23,SCMS from RDC,Tablet,"Strides, Bangalore, India.",73000.0,684,True
"Congo, DRC",From RDC,Air,2014-01-21,2014-01-21,SCMS from RDC,Oral suspension,"Aurobindo Unit III, India",12361.05,2357,False
Mozambique,From RDC,Truck,2013-10-31,2013-10-31,SCMS from RDC,Tablet,"Hetero, Jadcherla, unit 5, IN",235241.19,See DN-3318 (ID#:83716),False
Tanzania,From RDC,Truck,2013-11-20,2013-09-10,SCMS from RDC,Tablet,"Aurobindo Unit III, India",153220.2,1337,False
Uganda,From RDC,Air,2013-09-30,2013-10-29,SCMS from RDC,Tablet,ABBVIE Ludwigshafen Germany,263668.8,2638,True
Zimbabwe,From RDC,Truck,2013-09-30,2013-10-09,SCMS from RDC,Tablet - FDC,Hetero Unit III Hyderabad IN,632611.2,2277,True
Rwanda,From RDC,Truck,2013-10-15,2013-10-15,SCMS from RDC,Oral solution,"Aurobindo Unit III, India",7967.75,1960,False
Uganda,From RDC,Air,2013-10-15,2013-11-08,SCMS from RDC,Tablet,ABBVIE Ludwigshafen Germany,266176.08,2722,True
Dominican Republic,From RDC,Air,2013-10-29,2013-10-16,SCMS from RDC,Tablet,Hetero Unit III Hyderabad IN,650.88,See DN-3349 (ID#:83720),False
Mozambique,From RDC,Truck,2013-11-15,2013-10-08,SCMS from RDC,Tablet,Hetero Unit III Hyderabad IN,133812.5,See DN-3350 (ID#:83165),False
Dominican Republic,From RDC,Air,2013-11-26,2013-10-10,SCMS from RDC,Tablet - FDC,"Cipla, Goa, India",105560.0,1212,False
Tanzania,From RDC,Truck,2013-10-31,2013-11-04,SCMS from RDC,Oral suspension,"Aurobindo Unit III, India",73502.0,See DN-3347 (ID#:82611),True
Zambia,From RDC,Truck,2013-11-29,2013-11-29,SCMS from RDC,Tablet,"Cipla, Goa, India",22563.84,See DN-3361 (ID#:83172),False
Côte d'Ivoire,From RDC,Truck,2013-10-31,2013-10-22,SCMS from RDC,Tablet,Mylan (formerly Matrix) Nashik,131649.0,See DN-3371 (ID#:83174),False
Côte d'Ivoire,From RDC,Truck,2013-10-31,2013-10-22,SCMS from RDC,Tablet - FDC,"Cipla, Goa, India",118118.0,See DN-3371 (ID#:83174),False
Zambia,From RDC,Truck,2014-01-24,2014-01-24,SCMS from RDC,Tablet,Mylan (formerly Matrix) Nashik,942264.32,22534,False
Rwanda,From RDC,Truck,2013-11-29,2013-11-29,SCMS from RDC,Tablet - FDC,"Aurobindo Unit III, India",768081.6,10238,False
Uganda,From RDC,Air,2014-01-31,2014-02-17,SCMS from RDC,Tablet - FDC,"Aurobindo Unit III, India",7456.0,89,True
Tanzania,From RDC,Truck,2013-12-26,2013-12-16,SCMS from RDC,Tablet,"Aurobindo Unit III, India",134465.48,See DN-3401 (ID#:83180),False
Côte d'Ivoire,From RDC,Air,2013-12-16,2013-12-02,SCMS from RDC,Tablet,"Aurobindo Unit III, India",106578.0,See DN-3418 (ID#:83182),False
Guyana,From RDC,Air,2013-12-31,2013-11-30,SCMS from RDC,Tablet - FDC,"Aurobindo Unit III, India",19969.74,392,False
Rwanda,From RDC,Truck,2013-11-29,2014-02-05,SCMS from RDC,Oral solution,"Aurobindo Unit III, India",7587.85,1855,True
Guyana,From RDC,Air,2013-12-31,2013-12-02,SCMS from RDC,Tablet,"Strides, Bangalore, India.",892.8,See DN-3425 (ID#:82618),False
Nigeria,From RDC,Air Charter,2013-12-31,2013-11-26,SCMS from RDC,Tablet - FDC,"Aurobindo Unit III, India",577725.72,8716,False
Zimbabwe,From RDC,Truck,2013-12-31,2014-01-13,SCMS from RDC,Tablet - FDC,Hetero Unit III Hyderabad IN,189321.6,4174,True
Côte d'Ivoire,From RDC,Air,2013-12-16,2013-12-16,SCMS from RDC,Chewable/dispersible tablet - FDC,"Strides, Bangalore, India.",22562.0,248,False
Haiti,From RDC,Air,2013-12-24,2013-12-27,SCMS from RDC,Tablet,Mylan (formerly Matrix) Nashik,38195.2,497,True
Côte d'Ivoire,From RDC,Air,2014-01-22,2013-12-16,SCMS from RDC,Tablet - FDC,"Aurobindo Unit VII, IN",33511.0,669,False
Burundi,From RDC,Air,2013-11-15,2013-11-22,SCMS from RDC,Tablet,Mylan (formerly Matrix) Nashik,1848.0,95,True
Nigeria,From RDC,Air Charter,2014-01-31,2014-01-10,SCMS from RDC,Tablet - FDC,Mylan (formerly Matrix) Nashik,24950.75,935,False
Rwanda,From RDC,Truck,2014-02-28,2014-02-25,SCMS from RDC,Tablet,"Strides, Bangalore, India.",24049.8,164,False
South Sudan,From RDC,Air,2014-01-22,2014-02-11,SCMS from RDC,Tablet,"Aurobindo Unit III, India",854.28,613,True
Rwanda,From RDC,Truck,2014-01-31,2014-02-03,SCMS from RDC,Tablet - FDC,Mylan (formerly Matrix) Nashik,6124.1,See DN-3497 (ID#:82640),True
Côte d'Ivoire,From RDC,Air,2014-01-31,2014-02-18,SCMS from RDC,Tablet - FDC,"Aurobindo Unit III, India",38000.0,449,True
Tanzania,From RDC,Truck,2014-01-31,2014-02-19,SCMS from RDC,Tablet,"Aurobindo Unit III, India",125209.92,See DN-3531 (ID#:83761),True
Mozambique,From RDC,Truck,2014-02-28,2014-02-19,SCMS from RDC,Tablet - FDC,"Strides, Bangalore, India.",1409265.0,19164,False
Nigeria,From RDC,Air Charter,2014-02-28,2014-02-10,SCMS from RDC,Tablet - FDC,"Aurobindo Unit III, India",8340.0,122,False
Nigeria,From RDC,Air Charter,2014-02-28,2014-02-10,SCMS from RDC,Tablet - FDC,Mylan (formerly Matrix) Nashik,972756.3,11280,False
Mozambique,From RDC,Truck,2014-04-15,2014-03-28,SCMS from RDC,Tablet,Hetero Unit III Hyderabad IN,3005.8,See DN-3558 (ID#:83766),False
"Congo, DRC",From RDC,Air,2014-05-30,2014-05-19,SCMS from RDC,Oral suspension,"Aurobindo Unit III, India",818.4,See DN-3561 (ID#:82654),False
Mozambique,From RDC,Truck,2014-03-28,2014-03-28,SCMS from RDC,Tablet - FDC,"Aurobindo Unit VII, IN",1958708.78,13739,False
Côte d'Ivoire,From RDC,Truck,2014-04-11,2014-04-11,SCMS from RDC,Tablet - FDC,Mylan (formerly Matrix) Nashik,473119.0,5565,False
Côte d'Ivoire,From RDC,Air,2014-03-28,2014-03-26,SCMS from RDC,Oral solution,"Aurobindo Unit III, India",6020.7,5752,False
Zimbabwe,From RDC,Truck,2014-03-31,2014-03-24,SCMS from RDC,Oral solution,"Aurobindo Unit III, India",5063.45,236,False
Rwanda,From RDC,Truck,2014-10-01,2014-11-12,SCMS from RDC,Tablet,"Aurobindo Unit III, India",402863.08,17140,True
Rwanda,From RDC,Truck,2014-03-28,2014-04-02,SCMS from RDC,Tablet - FDC,"Aurobindo Unit III, India",412983.48,See DN-3579 (ID#:83217),True
Mozambique,From RDC,Truck,2014-04-15,2014-04-14,SCMS from RDC,Tablet - FDC,"Aurobindo Unit III, India",454275.22,See DN-3580 (ID#:83772),False
Mozambique,From RDC,Truck,2014-04-15,2014-04-14,SCMS from RDC,Tablet - FDC,"Aurobindo Unit VII, IN",51613.35,See DN-3580 (ID#:83772),False
South Sudan,From RDC,Air,2014-03-31,2014-03-21,SCMS from RDC,Tablet,"Aurobindo Unit III, India",10175.49,See DN-3581 (ID#:83219),False
Guyana,From RDC,Air,2014-03-31,2014-04-03,SCMS from RDC,Tablet - FDC,Mylan (formerly Matrix) Nashik,2009.0,See DN-3585 (ID#:83223),True
Guyana,From RDC,Air,2014-03-31,2014-04-03,SCMS from RDC,Oral solution,"Aurobindo Unit III, India",399.0,See DN-3585 (ID#:83223),True
Ghana,From RDC,Air,2014-04-07,2014-04-07,SCMS from RDC,Tablet - FDC,Mylan (formerly Matrix) Nashik,182985.58,5447,False
Côte d'Ivoire,From RDC,Truck,2014-04-30,2014-04-14,SCMS from RDC,Tablet,Mylan (formerly Matrix) Nashik,17776.0,11043,False
Nigeria,From RDC,Air Charter,2014-05-06,2014-04-17,SCMS from RDC,Tablet - FDC,Mylan (formerly Matrix) Nashik,23260.85,411,False
Guyana,From RDC,Air,2014-06-30,2014-04-14,SCMS from RDC,Oral solution,"Aurobindo Unit III, India",369.6,See DN-3626 (ID#:83781),False
Mozambique,From RDC,Truck,2014-06-03,2014-06-03,SCMS from RDC,Tablet - FDC,Hetero Unit III Hyderabad IN,811000.0,See DN-3627 (ID#:83782),False
Mozambique,From RDC,Truck,2014-06-14,2014-06-24,SCMS from RDC,Tablet - FDC,Hetero Unit III Hyderabad IN,1423531.65,See DN-3628 (ID#:83234),True
Guyana,From RDC,Air,2014-06-30,2014-04-25,SCMS from RDC,Oral solution,"Aurobindo Unit III, India",301.68,22,False
Rwanda,From RDC,Truck,2014-05-05,2014-05-06,SCMS from RDC,Tablet - FDC,"Aurobindo Unit III, India",128640.82,1851,True
Rwanda,From RDC,Truck,2014-05-05,2014-06-06,SCMS from RDC,Tablet - FDC,Mylan (formerly Matrix) Nashik,325609.9,See DN-3642 (ID#:82668),True
Zambia,From RDC,Truck,2014-05-06,2014-05-19,SCMS from RDC,Tablet - FDC,Ranbaxy per Shasun Pharma Ltd,129456.0,17018,True
"Congo, DRC",From RDC,Air,2014-08-15,2014-08-15,SCMS from RDC,Tablet,"Aurobindo Unit III, India",5500.0,204,False
Côte d'Ivoire,From RDC,Truck,2014-04-21,2014-05-01,SCMS from RDC,Tablet - FDC,Mylan (formerly Matrix) Nashik,6611.28,See DN-3655 (ID#:83237),True
Mozambique,From RDC,Truck,2014-07-31,2014-07-25,SCMS from RDC,Tablet - FDC,"Cipla, Goa, India",605192.53,10073,False
Rwanda,From RDC,Truck,2014-06-27,2014-07-06,SCMS from RDC,Tablet - FDC,Hetero Unit III Hyderabad IN,249191.2,5565,True
Côte d'Ivoire,From RDC,Truck,2014-06-04,2014-06-03,SCMS from RDC,Oral solution,"Aurobindo Unit III, India",14149.8,2720,False
Tanzania,From RDC,Truck,2014-06-30,2014-06-10,SCMS from RDC,Tablet - FDC,Mylan (formerly Matrix) Nashik,199367.42,2746,False
Tanzania,From RDC,Truck,2014-06-30,2014-06-06,SCMS from RDC,Tablet - FDC,Mylan (formerly Matrix) Nashik,516965.31,4874,False
Burundi,From RDC,Air,2014-05-30,2014-06-25,SCMS from RDC,Tablet,Mylan (formerly Matrix) Nashik,4008.0,See DN-3712 (ID#:83795),True
Burundi,From RDC,Air,2014-06-16,2014-06-04,SCMS from RDC,Tablet,Mylan (formerly Matrix) Nashik,2207.52,See DN-3739 (ID#:83804),False
Mozambique,From RDC,Truck,2014-07-31,2014-07-25,SCMS from RDC,Tablet - FDC,Hetero Unit III Hyderabad IN,61672.32,20019,False
Tanzania,From RDC,Air,2014-07-31,2014-09-25,SCMS from RDC,Oral suspension,"Aurobindo Unit III, India",56280.9,See DN-3762 (ID#:82685),True
Zambia,From RDC,Truck,2014-08-29,2014-09-23,SCMS from RDC,Tablet - FDC,"Aurobindo Unit VII, IN",82418.63,1667,True
Côte d'Ivoire,From RDC,Truck,2014-09-30,2014-09-08,SCMS from RDC,Chewable/dispersible tablet - FDC,"Cipla, Goa, India",1387.03,47,False
Zambia,From RDC,Truck,2014-09-04,2014-09-23,SCMS from RDC,Tablet - FDC,Hetero Unit III Hyderabad IN,228200.0,See DN-3877 (ID#:83254),True
Nigeria,From RDC,Air Charter,2014-06-30,2014-06-20,SCMS from RDC,Tablet - FDC,Mylan (formerly Matrix) Nashik,110990.33,1169,False
Côte d'Ivoire,From RDC,Truck,2014-07-09,2014-07-09,SCMS from RDC,Tablet - FDC,"Cipla, Patalganga, India",959.92,7,False
Côte d'Ivoire,From RDC,Truck,2014-07-15,2014-07-09,SCMS from RDC,Tablet - FDC,Mylan (formerly Matrix) Nashik,14532.97,277,False
Burundi,From RDC,Air,2014-07-31,2014-07-25,SCMS from RDC,Tablet - FDC,Hetero Unit III Hyderabad IN,8564.16,155,False
Rwanda,From RDC,Truck,2014-12-31,2014-08-14,SCMS from RDC,Oral solution,"Aurobindo Unit III, India",6800.0,297,False
Guyana,From RDC,Air,2014-09-30,2014-08-29,SCMS from RDC,Tablet - FDC,"Aurobindo Unit III, India",12846.12,See DN-3817 (ID#:83822),False
Zambia,From RDC,Truck,2014-07-14,2014-09-03,SCMS from RDC,Tablet - FDC,"Aurobindo Unit III, India",73730.43,1228,True
Zimbabwe,From RDC,Truck,2014-11-30,2014-06-29,SCMS from RDC,Tablet - FDC,Mylan (formerly Matrix) Nashik,47758.01,1069,False
Zimbabwe,From RDC,Truck,2014-09-30,2014-06-29,SCMS from RDC,Tablet - FDC,Hetero Unit III Hyderabad IN,648200.0,See DN-3825 (ID#:82702),False
"Congo, DRC",From RDC,Air,2014-09-24,2014-10-28,SCMS from RDC,Tablet,Hetero Unit III Hyderabad IN,5940.5,See DN-3836 (ID#:83825),True
Uganda,From RDC,Truck,2014-07-31,2014-07-15,SCMS from RDC,Tablet,ABBVIE Ludwigshafen Germany,69273.72,698,False
Guyana,From RDC,Air,2014-09-30,2014-07-30,SCMS from RDC,Tablet,Mylan (formerly Matrix) Nashik,31595.13,See DN-3844 (ID#:82710),False
Mozambique,From RDC,Truck,2014-08-29,2014-11-05,SCMS from RDC,Tablet - FDC,"Strides, Bangalore, India.",13027.68,See DN-3828 (ID#:82713),True
Zambia,From RDC,Truck,2014-07-31,2014-09-23,SCMS from RDC,Tablet,Mylan (formerly Matrix) Nashik,61001.36,506,True
Zambia,From RDC,Truck,2014-08-29,2014-09-23,SCMS from RDC,Tablet - FDC,"Cipla, Kurkumbh, India",65074.65,1406,True
Nigeria,From RDC,Air Charter,2014-09-30,2014-09-03,SCMS from RDC,Tablet - FDC,"Aurobindo Unit III, India",48.66,6589,False
Nigeria,From RDC,Air Charter,2014-09-30,2014-09-03,SCMS from RDC,Tablet - FDC,"Aurobindo Unit III, India",708965.12,10622,False
Zambia,From RDC,Truck,2014-10-31,2014-10-10,SCMS from RDC,Tablet,"Aurobindo Unit III, India",6919.2,73,False
Mozambique,From RDC,Truck,2014-12-31,2014-10-28,SCMS from RDC,Tablet,Hetero Unit III Hyderabad IN,302.4,See DN-3944 (ID#:82733),False
Rwanda,From RDC,Air,2014-10-15,2014-10-14,SCMS from RDC,Chewable/dispersible tablet - FDC,"Cipla, Patalganga, India",45570.77,805,False
Zambia,From RDC,Truck,2014-10-31,2014-10-02,SCMS from RDC,Tablet - FDC,"Aurobindo Unit III, India",527432.4,7194,False
Zambia,From RDC,Truck,2014-10-31,2014-10-02,SCMS from RDC,Tablet - FDC,Mylan (formerly Matrix) Nashik,100000.0,See DN-3951 (ID#:82735),False
Mozambique,From RDC,Truck,2014-12-31,2014-12-01,SCMS from RDC,Tablet - FDC,Hetero Unit III Hyderabad IN,95922.72,See DN-3957 (ID#:83283),False
"Congo, DRC",From RDC,Air,2015-01-30,2015-02-18,SCMS from RDC,Chewable/dispersible tablet - FDC,"Cipla, Goa, India",1592.0,See DN-3975 (ID#:82748),True
Nigeria,From RDC,Air Charter,2014-10-31,2014-10-30,SCMS from RDC,Tablet - FDC,Mylan (formerly Matrix) Nashik,500944.64,6780,False
Nigeria,From RDC,Air Charter,2014-11-28,2014-10-30,SCMS from RDC,Tablet,"Aurobindo Unit III, India",41393.0,507,False
Burundi,From RDC,Air,2014-11-20,2014-11-20,SCMS from RDC,Tablet - FDC,"Aurobindo Unit VII, IN",33210.0,614,False
Rwanda,From RDC,Truck,2015-01-14,2014-11-13,SCMS from RDC,Chewable/dispersible tablet - FDC,"Cipla, Goa, India",3514.34,152,False
Rwanda,From RDC,Truck,2015-02-16,2015-01-14,SCMS from RDC,Tablet,"Aurobindo Unit III, India",48043.19,See DN-4012 (ID#:82755),False
Uganda,From RDC,Truck,2015-01-15,2014-12-17,SCMS from RDC,Tablet,"Strides, Bangalore, India.",168525.0,10119,False
Côte d'Ivoire,From RDC,Truck,2015-01-30,2015-02-11,SCMS from RDC,Tablet,"Aurobindo Unit III, India",213720.0,See DN-4024 (ID#:82756),True
Rwanda,From RDC,Truck,2015-01-14,2014-12-24,SCMS from RDC,Chewable/dispersible tablet - FDC,"Cipla, Patalganga, India",16481.42,See DN-4040 (ID#:82758),False
Uganda,From RDC,Truck,2015-02-16,2015-01-24,SCMS from RDC,Tablet - FDC,"Aurobindo Unit III, India",9685.12,See DN-4041 (ID#:83291),False
Rwanda,From RDC,Air,2015-01-27,2015-01-09,SCMS from RDC,Oral suspension,"Aurobindo Unit III, India",15705.51,3880,False
Rwanda,From RDC,Truck,2015-01-31,2014-12-24,SCMS from RDC,Chewable/dispersible tablet - FDC,"Cipla, Goa, India",7905.6,192,False
Côte d'Ivoire,From RDC,Truck,2015-01-30,2015-01-19,SCMS from RDC,Tablet - FDC,Hetero Unit III Hyderabad IN,320947.84,4114,False
Haiti,From RDC,Air,2015-01-30,2015-02-13,SCMS from RDC,Tablet,ABBVIE Ludwigshafen Germany,37800.0,457,True
Mozambique,From RDC,Truck,2015-02-28,2015-03-13,SCMS from RDC,Tablet - FDC,"Aurobindo Unit VII, IN",4278871.84,See DN-4096 (ID#:83304),True
Nigeria,From RDC,Air Charter,2015-01-30,2015-01-14,SCMS from RDC,Tablet - FDC,Mylan (formerly Matrix) Nashik,2593912.28,47693,False
Nigeria,From RDC,Air Charter,2015-01-30,2015-01-14,SCMS from RDC,Tablet - FDC,"Cipla, Goa, India",7.72,See DN-4098 (ID#:84443),False
Uganda,From RDC,Air,2015-02-17,2015-02-09,SCMS from RDC,Tablet,"Aurobindo Unit III, India",163273.28,7183,False
Zambia,From RDC,Truck,2015-02-28,2015-02-19,SCMS from RDC,Chewable/dispersible tablet - FDC,"Mylan,  H-12 & H-13, India",7960.0,312,False
Zambia,From RDC,Truck,2015-03-31,2015-02-19,SCMS from RDC,Tablet,"Micro labs, Verna, Goa, India",208650.0,See DN-4111 (ID#:83882),False
Zimbabwe,From RDC,Truck,2015-03-06,2015-02-06,SCMS from RDC,Tablet - FDC,Hetero Unit III Hyderabad IN,3904000.0,75284,False
Zambia,From RDC,Truck,2015-02-27,2015-02-19,SCMS from RDC,Tablet - FDC,Hetero Unit III Hyderabad IN,465378.04,11342,False
Côte d'Ivoire,From RDC,Truck,2015-02-27,2015-03-11,SCMS from RDC,Tablet - FDC,"Aurobindo Unit III, India",32.6,1683,True
Rwanda,From RDC,Air,2015-03-10,2015-03-27,SCMS from RDC,Chewable/dispersible tablet - FDC,Mylan (formerly Matrix) Nashik,36000.0,558,True
Zambia,From RDC,Truck,2015-02-27,2015-03-25,SCMS from RDC,Tablet - FDC,"Hetero, Jadcherla, unit 5, IN",352080.0,28276,True
Zimbabwe,From RDC,Truck,2015-04-30,2015-03-17,SCMS from RDC,Tablet - FDC,Mylan (formerly Matrix) Nashik,908745.6,See DN-4156 (ID#:83893),False
Zimbabwe,From RDC,Truck,2015-03-31,2015-03-17,SCMS from RDC,Tablet - FDC,"Aurobindo Unit III, India",24411.0,See DN-4159 (ID#:83316),False
Burundi,From RDC,Air,2015-05-29,2015-03-25,SCMS from RDC,Tablet - FDC,Mylan (formerly Matrix) Nashik,73726.2,1115,False
Nigeria,From RDC,Air Charter,2015-04-30,2015-03-18,SCMS from RDC,Tablet - FDC,"Aurobindo Unit VII, IN",815913.6,38799,False
Uganda,From RDC,Truck,2015-06-15,2015-05-14,SCMS from RDC,Chewable/dispersible tablet - FDC,"Mylan,  H-12 & H-13, India",15730.56,See DN-4218 (ID#:83326),False
Mozambique,From RDC,Truck,2015-06-30,2015-06-09,SCMS from RDC,Tablet - FDC,Mylan (formerly Matrix) Nashik,67450.0,517,False
Côte d'Ivoire,From RDC,Truck,2015-06-19,2015-06-08,SCMS from RDC,Tablet - FDC,Hetero Unit III Hyderabad IN,15154.36,See DN-4255 (ID#:83911),False
Zambia,From RDC,Truck,2015-05-29,2015-05-15,SCMS from RDC,Tablet - FDC,Hetero Unit III Hyderabad IN,412800.0,68951,False
Nigeria,From RDC,Air Charter,2015-06-30,2015-04-29,SCMS from RDC,Tablet - FDC,Hetero Unit III Hyderabad IN,2784000.0,37449,False
Mozambique,From RDC,Truck,2015-06-30,2015-06-22,SCMS from RDC,Tablet - FDC,Hetero Unit III Hyderabad IN,26625.06,599,False
Nigeria,From RDC,Air Charter,2015-06-30,2015-04-28,SCMS from RDC,Tablet,ABBVIE Ludwigshafen Germany,360990.0,4710,False
Nigeria,From RDC,Air Charter,2015-06-30,2015-05-15,SCMS from RDC,Chewable/dispersible tablet - FDC,"Strides, Bangalore, India.",403200.0,6295,False
Nigeria,From RDC,Air Charter,2015-06-30,2015-05-15,SCMS from RDC,Tablet,"Aurobindo Unit III, India",6502.6,See DN-4278 (ID#:83338),False
Nigeria,From RDC,Air Charter,2015-06-30,2015-05-15,SCMS from RDC,Tablet - FDC,"Cipla, Goa, India",108080.0,1983,False
"Congo, DRC",From RDC,Air,2015-07-08,2015-08-07,SCMS from RDC,Tablet - FDC,Hetero Unit III Hyderabad IN,110619.88,See DN-4283 (ID#:83912),True
Nigeria,From RDC,Air Charter,2015-06-30,2015-06-02,SCMS from RDC,Tablet - FDC,"Hetero, Jadcherla, unit 5, IN",360485.4,See DN-4290 (ID#:83340),False
Rwanda,From RDC,Truck,2015-06-30,2015-06-17,SCMS from RDC,Tablet - FDC,Hetero Unit III Hyderabad IN,227274.16,3094,False
Côte d'Ivoire,From RDC,Truck,2015-07-31,2015-08-06,SCMS from RDC,Tablet - FDC,"Aurobindo Unit III, India",123410.56,See DN-4313 (ID#:83921),True
Zambia,From RDC,Truck,2015-08-31,2015-08-25,SCMS from RDC,Tablet - FDC,"Aurobindo Unit VII, IN",512836.65,85128,False
Zambia,From RDC,Truck,2015-08-17,2015-08-25,SCMS from RDC,Tablet,Mylan (formerly Matrix) Nashik,897192.09,Weight Captured Separately,True
Nigeria,From RDC,Air Charter,2009-07-30,2009-08-04,SCMS from RDC,Tablet,"Aurobindo Unit III, India",737.94,See DN-1311 (ID#:82837),True
Nigeria,From RDC,Air,2009-09-17,2009-09-14,SCMS from RDC,Tablet - FDC,"Aurobindo Unit III, India",2768.16,See DN-1333 (ID#:82839),False
Zambia,From RDC,Truck,2011-02-11,2011-02-15,SCMS from RDC,Tablet,Hetero Unit III Hyderabad IN,351400.0,8783,True
Nigeria,From RDC,Air,2009-09-17,2009-09-14,SCMS from RDC,Tablet - FDC,"Strides, Bangalore, India.",315.0,See DN-1333 (ID#:82839),False
Nigeria,From RDC,Air Charter,2009-08-31,2009-08-04,SCMS from RDC,Capsule,"Aurobindo Unit III, India",190.95,See DN-1360 (ID#:83371),False
Nigeria,From RDC,Air Charter,2009-10-15,2009-10-20,SCMS from RDC,Capsule,"Aurobindo Unit III, India",2424.0,See DN-1456 (ID#:83952),True
Côte d'Ivoire,From RDC,Air,2009-10-23,2009-10-16,SCMS from RDC,Tablet,"Aurobindo Unit III, India",21460.0,714,False
Uganda,From RDC,Air,2009-11-20,2009-11-10,SCMS from RDC,Tablet - FDC,"Aurobindo Unit III, India",2628.0,See DN-1506 (ID#:83375),False
Guyana,From RDC,Air,2009-11-23,2009-11-03,SCMS from RDC,Tablet,"Aurobindo Unit III, India",27379.86,427,False
Guyana,From RDC,Air,2009-11-23,2009-11-03,SCMS from RDC,Tablet,"Aurobindo Unit III, India",1110.2,See DN-1505 (ID#:84504),False
Côte d'Ivoire,From RDC,Air,2009-12-01,2009-11-05,SCMS from RDC,Tablet - FDC,"Strides, Bangalore, India.",139559.0,5340,False
Nigeria,From RDC,Air Charter,2009-12-18,2009-12-18,SCMS from RDC,Tablet,"Aurobindo Unit III, India",447291.08,See DN-1519 (ID#:82276),False
Uganda,From RDC,Air,2009-11-27,2009-12-02,SCMS from RDC,Tablet,"Aurobindo Unit III, India",30313.7,1001,True
Haiti,From RDC,Air,2009-11-30,2009-11-30,SCMS from RDC,Capsule,"Aurobindo Unit III, India",162.0,See DN-1530 (ID#:83964),False
Côte d'Ivoire,From RDC,Air,2009-12-04,2009-12-02,SCMS from RDC,Tablet,"Aurobindo Unit III, India",4472.52,88,False
Côte d'Ivoire,From RDC,Air,2009-12-04,2009-12-02,SCMS from RDC,Capsule,"Aurobindo Unit III, India",1420.0,22,False
